replication,day,station,m3_in,m3_out,batches_processed
3,72,drymill,50.713,48.260000000000005,2
3,72,secado,56.938,54.386,1
3,73,aserradero,240.759,120.587,9
3,73,bano,62.849000000000004,62.131,5
3,73,drymill,59.332,56.659000000000006,2
3,73,secado,61.518,59.212,2
3,74,aserradero,193.452,96.854,7
3,74,bano,14.619,14.592,1
3,74,drymill,76.548,72.515,2
3,74,impregnado,36.951,36.065,1
3,74,secado,85.606,81.573,1
3,75,aserradero,243.871,121.71,9
3,75,bano,43.978,43.978,3
3,75,impregnado,35.19,35.19,1
3,75,secado,83.407,80.946,1
3,76,aserradero,30.289,15.214,1
3,76,drymill,37.724,35.119,1
3,76,impregnado,39.407,39.263,1
3,77,aserradero,204.297,102.475,9
3,77,bano,19.816000000000003,19.439,3
3,77,drymill,116.43299999999999,110.866,3
3,77,impregnado,80.763,78.59100000000001,2
3,77,secado,77.943,76.93,1
3,78,aserradero,166.397,83.229,9
3,78,bano,44.125,42.796,4
3,78,drymill,86.78399999999999,81.113,3
3,78,impregnado,118.366,117.582,4
3,78,secado,90.863,85.979,2
3,79,aserradero,166.196,83.294,6
3,79,bano,13.61,13.269,1
3,79,drymill,25.939,25.062,1
3,79,impregnado,25.833,25.632,1
3,79,secado,28.662,27.950000000000003,2
3,80,aserradero,232.302,116.125,10
3,80,bano,29.208,29.197,2
3,80,drymill,79.161,74.274,2
3,80,secado,76.907,76.28,1
3,81,aserradero,141.962,71.494,5
3,81,drymill,38.613,36.984,1
3,81,secado,79.057,75.942,1
3,82,aserradero,245.69,122.98,9
3,82,bano,14.659,14.244,1
3,82,drymill,39.586,36.919,1
3,83,secado,81.649,80.93,1
3,84,aserradero,195.738,97.722,7
3,84,bano,54.627,53.973,4
3,84,drymill,159.426,151.763,4
3,84,secado,78.896,77.325,1
3,85,aserradero,237.507,119.369,9
3,85,bano,56.452,55.901,4
3,85,secado,85.85,82.83,1
3,86,aserradero,300.188,149.66,11
3,86,bano,45.32,44.647,3
3,86,drymill,75.84,72.114,2
3,87,aserradero,183.731,92.706,8
3,87,bano,14.742,14.597,1
3,87,drymill,81.488,76.337,2
3,87,secado,81.0,79.305,1
3,88,aserradero,299.196,148.633,10
3,88,bano,29.558999999999997,29.238999999999997,2
3,88,secado,76.511,72.998,1
3,89,aserradero,239.256,120.02,9
3,89,bano,37.17,36.722,3
3,89,drymill,80.222,76.213,2
3,90,secado,85.334,82.769,1
3,91,aserradero,215.86599999999999,107.662,8
3,91,bano,63.233,62.647999999999996,5
3,91,drymill,151.076,142.664,4
3,91,secado,83.114,79.954,1
3,92,aserradero,154.993,76.909,6
3,92,bano,28.229,28.229,2
3,92,drymill,78.438,73.896,2
3,92,impregnado,73.94800000000001,71.757,2
3,92,secado,80.411,78.713,1
3,93,aserradero,216.051,107.734,9
3,93,bano,47.662,46.77,4
3,93,drymill,81.964,77.977,2
3,93,impregnado,40.768,40.631,1
3,93,secado,75.221,71.939,1
3,94,aserradero,120.176,60.882000000000005,4
3,94,bano,15.719,15.184,1
3,94,impregnado,34.263,34.263,1
3,94,secado,82.177,81.195,1
3,95,aserradero,172.69299999999998,85.531,6
3,95,bano,15.938,15.938,1
3,95,drymill,78.22800000000001,74.431,2
3,95,impregnado,76.005,74.897,2
3,96,aserradero,202.737,102.523,7
3,96,bano,42.94,42.399,3
3,96,drymill,75.024,70.097,2
3,96,impregnado,75.67099999999999,75.67099999999999,2
3,96,secado,80.743,80.038,1
3,97,secado,85.884,84.436,1
3,98,aserradero,220.66,109.676,9
3,98,bano,54.099,53.522999999999996,5
3,98,drymill,109.053,104.078,3
3,98,impregnado,101.815,100.975,3
3,98,secado,32.459,31.027,1
3,99,aserradero,221.889,110.663,8
3,99,bano,30.411,30.320999999999998,2
3,99,drymill,81.484,76.731,2
3,99,secado,81.348,77.141,1
3,100,aserradero,244.058,122.746,9
3,100,bano,105.105,104.371,8
3,100,drymill,73.151,70.266,2
3,100,secado,78.773,76.111,1
3,101,aserradero,200.21,100.155,8
3,101,bano,22.486,22.144000000000002,3
3,101,drymill,85.681,80.059,3
3,101,secado,88.687,87.074,2
3,102,aserradero,198.572,99.147,8
3,102,bano,24.772,24.322,3
3,102,drymill,69.484,65.549,4
3,102,secado,72.402,70.053,4
3,103,aserradero,260.633,130.317,9
3,103,bano,60.137,59.587,4
3,103,drymill,15.098,14.663,1
3,103,secado,14.817,14.086,1
3,104,secado,79.038,75.359,1
3,105,aserradero,187.107,94.021,9
3,105,bano,38.179,37.794,4
3,105,drymill,174.928,167.978,5
3,105,impregnado,108.59700000000001,105.675,3
3,105,secado,92.22900000000001,88.911,2
3,106,aserradero,128.51999999999998,64.373,5
3,106,bano,32.707,32.533,3
3,106,drymill,15.033,14.4,1
3,106,impregnado,66.94200000000001,65.81700000000001,3
3,106,secado,15.81,15.316,1
3,107,aserradero,294.2,147.623,10
3,107,bano,44.374,44.172,3
3,107,drymill,91.11500000000001,85.976,3
3,107,impregnado,14.239,14.087,1
3,107,secado,92.54199999999999,89.455,3
3,108,aserradero,125.32300000000001,61.981,6
3,108,bano,19.742,19.736,3
3,108,drymill,39.943,38.325,1
3,108,secado,75.741,75.198,1
3,109,aserradero,244.941,122.271,9
3,109,bano,42.539,41.707,3
3,109,drymill,77.398,74.815,3
3,109,secado,45.468,44.244,1
3,110,aserradero,179.714,89.169,7
3,110,bano,16.587,16.026,2
3,110,drymill,38.563,36.056000000000004,2
3,110,impregnado,37.23,36.215999999999994,2
3,110,secado,90.393,88.493,2
3,111,drymill,38.599,35.92,1
3,111,impregnado,35.22,34.447,1
3,111,secado,29.348,28.946,1
3,112,aserradero,200.55700000000002,101.05000000000001,7
3,112,bano,41.311,41.0,3
3,112,drymill,92.79499999999999,87.006,4
3,112,impregnado,34.405,33.316,1
3,112,secado,57.178,55.498999999999995,2
3,113,aserradero,54.552,27.303,2
3,113,drymill,42.994,40.61,2
3,113,impregnado,42.561,42.221,2
3,113,secado,43.434,42.677,2
3,114,aserradero,299.872,150.804,10
3,114,bano,31.298000000000002,31.298000000000002,2
3,114,drymill,71.395,67.761,4
3,114,impregnado,14.252,13.976,1
3,114,secado,72.012,69.878,4
3,115,aserradero,243.002,121.31700000000001,8
3,115,bano,29.801,29.759999999999998,2
3,115,secado,55.722,53.319,1
3,116,aserradero,201.867,101.488,9
3,116,bano,17.807000000000002,17.422,2
3,116,drymill,60.748999999999995,58.238,2
3,116,secado,79.026,77.583,1
3,117,aserradero,242.70100000000002,121.471,10
3,117,bano,48.682,48.258,4
3,117,drymill,96.446,91.09899999999999,3
3,117,secado,27.909,27.318,1
3,118,secado,85.726,82.491,1
3,119,aserradero,206.262,103.84,10
3,119,bano,20.374,20.362000000000002,3
3,119,drymill,143.184,135.77,4
3,119,impregnado,119.197,117.54400000000001,3
3,119,secado,64.061,62.631,2
3,120,aserradero,227.774,114.254,8
3,120,bano,31.171999999999997,30.875999999999998,2
3,120,impregnado,21.0,21.0,1
3,120,secado,74.844,72.791,1
3,121,aserradero,222.586,111.419,8
3,121,bano,14.501,14.501,1
3,121,drymill,79.851,75.68,2
3,122,aserradero,175.513,87.773,8
3,122,bano,15.401,14.91,1
3,122,drymill,77.358,72.80000000000001,2
3,122,secado,85.539,81.123,1
3,123,aserradero,172.05100000000002,84.989,6
3,123,bano,27.825,27.594,2
3,123,drymill,100.52199999999999,95.36500000000001,3
3,123,secado,107.80000000000001,103.594,2
3,124,aserradero,127.86,64.31400000000001,7
3,124,bano,1.325,1.302,1
3,124,drymill,34.191,32.358000000000004,3
3,124,secado,32.492000000000004,31.323999999999998,3
3,125,aserradero,31.281,15.338,1
3,125,secado,79.972,76.316,1
3,126,aserradero,268.996,134.961,9
3,126,bano,15.417,15.417,1
3,126,drymill,75.368,70.01400000000001,2
3,126,impregnado,71.197,70.435,2
3,126,secado,79.221,75.645,1
3,127,aserradero,100.97999999999999,50.673,5
3,127,bano,15.204,15.204,1
3,127,drymill,104.60499999999999,98.781,3
3,127,impregnado,96.43299999999999,94.408,3
3,127,secado,29.403,28.819,1
3,128,aserradero,161.686,80.822,7
3,129,aserradero,216.267,108.044,9
3,129,bano,59.271,58.71,5
3,129,drymill,79.946,75.32300000000001,2
3,129,secado,80.794,78.759,1
3,130,aserradero,209.898,104.418,7
3,130,bano,45.244,44.805,3
3,130,secado,77.488,76.821,1
3,131,aserradero,171.769,85.645,8
3,131,bano,57.844,56.928,5
3,131,drymill,75.533,72.455,2
3,132,secado,116.542,112.10300000000001,2
3,133,aserradero,167.952,83.731,7
3,133,bano,14.413,13.97,1
3,133,drymill,118.888,113.372,3
3,134,aserradero,232.48499999999999,117.211,10
3,134,bano,18.909,18.828,2
3,134,drymill,121.24100000000001,115.595,3
3,134,impregnado,71.938,71.053,2
3,134,secado,115.22800000000001,111.71,2
3,135,aserradero,208.609,104.141,8
3,135,bano,15.988,15.988,1
3,135,drymill,36.791,34.124,1
3,135,impregnado,73.74600000000001,73.602,2
3,135,secado,67.456,66.14,2
3,136,aserradero,168.804,84.305,9
3,136,bano,14.402,14.325,1
3,136,drymill,48.492,45.886,2
3,136,impregnado,43.44,42.561,2
3,136,secado,15.422,15.036,1
3,137,aserradero,134.015,66.419,5
3,137,bano,4.796,4.694,1
3,137,drymill,76.75999999999999,72.025,2
3,137,secado,81.382,78.376,1
3,138,aserradero,270.398,136.175,9
3,138,bano,30.456000000000003,29.718,2
3,138,drymill,77.322,73.027,2
3,138,secado,75.541,74.24,1
3,139,aserradero,28.981,14.513,1
3,139,secado,76.173,72.085,1
3,140,aserradero,220.706,110.37,9
3,140,bano,58.63,58.006,4
3,140,drymill,130.188,123.622,4
3,140,secado,59.956,58.266,1
3,141,aserradero,213.675,106.652,7
3,141,bano,59.216,58.441,4
3,141,drymill,42.971,40.835,2
3,141,secado,46.95,44.787,2
3,142,aserradero,224.812,112.904,8
3,142,bano,75.132,73.952,5
3,142,drymill,79.437,75.474,2
3,142,impregnado,37.449,36.706,1
3,142,secado,81.633,80.493,1
3,143,aserradero,191.313,95.219,7
3,143,bano,30.776000000000003,30.141,2
3,143,drymill,69.419,66.94800000000001,3
3,143,impregnado,35.285,34.985,1
3,143,secado,70.361,68.422,2
3,144,aserradero,214.233,107.489,10
3,144,bano,14.322,14.113,1
3,144,impregnado,68.757,68.68,2
3,145,aserradero,123.987,62.57,5
3,145,bano,44.445,43.400999999999996,4
3,145,drymill,79.846,75.465,2
3,145,secado,81.295,77.31,1
3,146,secado,107.2,104.818,2
3,147,aserradero,307.394,153.244,10
3,147,bano,29.048000000000002,28.961,2
3,147,drymill,126.576,120.071,4
3,147,impregnado,26.124,25.831,1
3,147,secado,30.947,30.539,1
3,148,aserradero,268.071,133.904,9
3,148,bano,44.637,43.749,3
3,148,drymill,31.214,30.391,1
3,148,secado,29.946,29.276,1
3,149,aserradero,278.99,140.219,9
3,149,bano,14.098,13.956,1
3,149,drymill,40.33,38.046,1
3,149,secado,81.592,77.255,1
3,150,aserradero,245.654,122.575,9
3,150,bano,31.099,30.863,2
3,150,drymill,36.294,33.712,1
3,151,aserradero,258.28499999999997,127.723,9
3,151,bano,30.073,29.584,2
3,151,drymill,73.38300000000001,68.78999999999999,2
3,151,secado,84.138,83.484,1
3,152,aserradero,236.533,117.91300000000001,8
3,152,bano,29.826999999999998,29.63,2
3,152,drymill,80.114,77.09700000000001,2
3,152,secado,82.271,78.375,1
3,153,secado,83.553,81.964,1
3,154,aserradero,172.812,86.09100000000001,7
3,154,bano,30.552999999999997,29.761,2
3,154,drymill,121.87899999999999,116.268,3
3,154,secado,84.541,83.533,1
3,155,aserradero,217.7,109.611,8
3,155,bano,42.927,42.613,3
3,155,drymill,79.181,75.472,2
3,155,secado,74.881,71.855,1
3,156,aserradero,163.072,80.495,7
3,156,drymill,91.03999999999999,86.088,4
3,156,secado,57.127,55.604,2
3,157,aserradero,217.327,107.974,9
3,157,bano,46.943,46.295,4
3,157,drymill,41.806,39.589,2
3,157,secado,42.35,40.888999999999996,2
3,158,aserradero,232.922,116.662,9
3,158,bano,45.155,44.375,4
3,158,drymill,73.941,70.268,2
3,158,impregnado,36.633,35.975,1
3,158,secado,75.882,72.164,1
3,159,aserradero,183.179,91.816,8
3,159,bano,15.884,15.765,1
3,159,impregnado,35.075,34.506,1
3,160,secado,74.435,72.581,1
3,161,aserradero,240.516,121.031,8
3,161,bano,42.748000000000005,42.704,3
3,161,drymill,133.983,127.141,4
3,161,impregnado,111.826,110.549,3
3,161,secado,60.318,57.321,1
3,162,aserradero,113.675,56.322,5
3,162,bano,5.353,5.301,1
3,162,drymill,38.263,36.336,1
3,162,impregnado,14.596,14.24,1
3,162,secado,79.493,75.771,1
3,163,aserradero,249.972,123.888,9
3,163,bano,14.51,14.451,1
3,163,drymill,40.23,37.9,1
3,164,aserradero,158.596,79.417,6
3,164,bano,38.504999999999995,38.504999999999995,3
3,164,drymill,80.118,75.85499999999999,2
3,164,secado,76.958,73.787,1
3,165,aserradero,240.309,121.214,8
3,165,bano,29.356,28.715,2
3,165,drymill,41.054,38.45,1
3,165,secado,78.187,74.788,1
3,166,aserradero,293.976,147.487,10
3,166,bano,41.518,40.927,3
3,166,drymill,39.394,37.41,1
3,167,secado,81.231,80.689,1
3,168,aserradero,266.688,133.764,10
3,168,bano,29.241,28.903,2
3,168,drymill,159.794,150.724,4
3,168,secado,77.159,76.095,1
3,169,aserradero,249.671,124.135,9
3,169,bano,60.464,59.713,4
3,169,drymill,46.435,44.05199999999999,2
3,169,secado,48.916,46.81,1
3,170,aserradero,178.272,89.56700000000001,7
3,170,bano,14.508,14.104,1
3,170,drymill,53.703,51.478,2
3,170,secado,109.094,106.32,2
3,171,aserradero,174.554,87.37100000000001,6
3,171,bano,44.975,44.525999999999996,3
3,171,drymill,92.202,88.1,4
3,171,secado,44.706,43.392,1
3,172,aserradero,200.746,99.792,10
3,172,bano,57.875,57.566,6
3,172,secado,80.617,78.466,1
3,173,aserradero,205.079,103.074,8
3,173,bano,43.503,43.182,4
3,173,drymill,75.093,71.793,2
3,173,impregnado,79.12,79.104,2
3,174,secado,79.071,74.933,1
3,175,aserradero,244.565,120.957,9
3,175,drymill,149.528,141.38400000000001,4
3,175,impregnado,114.02600000000001,113.334,3
3,175,secado,80.367,78.126,1
3,176,aserradero,233.923,116.968,9
3,176,bano,46.81,45.929,4
3,176,drymill,38.678,36.73,1
3,176,impregnado,35.867,35.867,1
3,176,secado,83.672,81.692,1
3,177,aserradero,233.747,117.06099999999999,10
3,177,bano,7.996,7.996,1
3,177,drymill,36.189,33.539,1
3,177,impregnado,72.26599999999999,70.929,2
3,178,aserradero,179.984,89.84100000000001,6
3,178,bano,46.019999999999996,44.748999999999995,3
3,178,drymill,77.977,74.78999999999999,2
3,178,impregnado,72.643,72.643,2
3,178,secado,85.263,84.392,1
3,179,aserradero,214.904,107.199,9
3,179,bano,63.277,62.557,5
3,179,drymill,73.41,70.131,2
3,179,impregnado,73.51,72.48,2
3,179,secado,78.331,76.06,1
3,180,aserradero,183.718,91.605,7
3,180,bano,64.607,63.74,5
3,180,drymill,44.661,42.698,2
3,180,impregnado,43.604,42.74,2
3,180,secado,42.455,40.47,1
3,181,aserradero,22.94,11.652,1
3,182,aserradero,202.504,100.685,8
3,182,bano,43.243,42.999,3
3,182,drymill,79.598,74.901,2
3,182,secado,76.499,75.413,1
3,183,aserradero,221.078,109.947,8
3,183,bano,29.17,28.926000000000002,2
3,183,secado,77.543,73.928,1
3,184,aserradero,236.286,117.943,8
3,184,bano,29.534,29.371,2
3,184,drymill,74.69800000000001,71.424,2
3,185,aserradero,274.383,136.972,11
3,185,bano,59.622,59.544,4
3,185,drymill,78.916,75.411,2
3,185,secado,83.443,81.533,1
3,186,aserradero,125.902,62.751000000000005,6
3,186,bano,31.125,31.0,2
3,186,drymill,74.125,70.369,2
3,186,secado,79.033,78.469,1
3,187,aserradero,176.921,89.024,7
3,187,bano,27.683,27.676000000000002,3
3,187,drymill,73.82,70.94800000000001,2
3,187,secado,74.132,73.54,1
3,188,aserradero,31.337,15.356,1
3,188,secado,80.123,78.416,1
3,189,aserradero,188.834,94.059,8
3,189,drymill,78.37,74.485,2
3,190,aserradero,187.67,93.535,8
3,190,bano,24.374,23.826,3
3,190,drymill,74.434,72.083,2
3,190,secado,81.774,80.139,1
3,191,aserradero,212.447,105.72,9
3,191,bano,75.286,74.589,6
3,191,drymill,74.011,69.334,2
3,191,secado,82.885,82.405,1
3,192,aserradero,192.719,96.509,7
3,192,bano,14.297,13.979,1
3,192,secado,70.743,68.884,1
3,193,aserradero,174.079,86.316,6
3,193,bano,42.802,42.598,3
3,193,drymill,121.465,114.42099999999999,4
3,193,secado,51.945,50.777,1
3,194,aserradero,295.686,147.564,10
3,194,bano,28.618000000000002,28.297,2
3,194,drymill,55.843,53.945,3
3,194,secado,58.99,56.743,3
3,195,secado,77.455,74.685,2
3,196,aserradero,172.858,85.68299999999999,6
3,196,drymill,68.928,63.991,2
3,197,aserradero,276.745,137.645,10
3,197,bano,29.061,28.904,2
3,197,drymill,76.59,72.258,2
3,197,impregnado,77.233,76.28,2
3,197,secado,75.265,72.008,1
3,198,aserradero,214.019,106.488,10
3,198,bano,30.35,30.006,4
3,198,drymill,77.916,73.09,2
3,198,impregnado,38.141,38.141,1
3,198,secado,84.949,80.459,1
3,199,aserradero,214.671,107.067,8
3,199,bano,45.724000000000004,45.13,3
3,199,impregnado,38.244,38.244,1
3,200,aserradero,145.402,72.379,7
3,200,bano,26.409000000000002,26.026000000000003,3
3,200,drymill,75.669,71.564,2
3,200,impregnado,73.078,71.743,2
3,200,secado,78.112,76.275,1
3,201,aserradero,196.315,98.421,8
3,201,bano,46.427,45.972,4
3,201,drymill,76.83000000000001,73.339,2
3,201,impregnado,73.679,72.65899999999999,2
3,201,secado,78.337,74.484,1
3,202,aserradero,32.149,16.428,1
3,202,secado,80.402,78.818,1
3,203,aserradero,245.619,122.618,9
3,203,bano,13.969,13.792,1
3,203,drymill,129.539,122.471,4
3,203,impregnado,121.173,118.72300000000001,4
3,203,secado,49.358,47.356,1
3,204,aserradero,294.779,147.729,10
3,204,bano,44.868,44.292,3
3,204,drymill,39.529,37.639,1
3,204,secado,79.626,77.353,1
3,205,aserradero,119.286,59.843,6
3,205,bano,14.596,14.55,1
3,205,drymill,38.565,35.934,1
3,206,aserradero,222.72899999999998,111.998,10
3,206,bano,0.725,0.711,1
3,206,drymill,73.896,71.285,2
3,206,secado,77.87,76.721,1
3,207,aserradero,179.281,89.289,7
3,207,bano,16.228,16.224,2
3,207,drymill,76.508,73.337,2
3,207,secado,82.853,81.102,1
3,208,aserradero,195.268,97.491,9
3,208,bano,42.85,42.480000000000004,3
3,209,secado,74.951,72.471,1
3,210,aserradero,208.257,102.345,7
3,210,bano,59.856,59.223,4
3,210,drymill,154.982,146.812,4
3,210,secado,77.904,74.148,1
3,211,aserradero,208.577,104.12899999999999,9
3,211,bano,14.801,14.327,2
3,211,drymill,40.814,39.657,1
3,211,secado,83.249,80.153,1
3,212,aserradero,109.847,55.444,4
3,212,drymill,37.762,35.464,1
3,213,aserradero,206.34300000000002,103.385,9
3,213,bano,18.889,18.793,2
3,213,drymill,76.531,72.728,2
3,213,secado,78.307,74.991,1
3,214,aserradero,237.11599999999999,119.278,9
3,214,bano,16.006999999999998,15.834,2
3,214,drymill,81.929,78.314,2
3,214,secado,77.163,76.29,1
3,215,aserradero,188.779,93.41499999999999,8
3,215,bano,13.801,13.801,1
3,216,secado,76.641,74.173,1
3,217,aserradero,164.463,82.333,7
3,217,bano,30.942,30.931,3
3,217,drymill,78.68199999999999,75.305,2
3,218,aserradero,221.533,111.366,8
3,218,bano,45.035,44.622,3
3,218,drymill,79.164,74.93100000000001,2
3,218,secado,75.494,71.689,1
3,219,aserradero,233.376,115.977,8
3,219,bano,53.843,53.202,4
3,219,drymill,80.459,76.029,2
3,219,secado,82.383,79.164,1
3,220,aserradero,154.383,75.962,6
3,220,bano,33.036,32.734,3
3,220,drymill,103.4,99.106,3
3,220,secado,106.583,104.111,2
3,221,aserradero,230.24,115.305,8
3,221,bano,30.219,29.612000000000002,2
3,221,drymill,56.565,54.061,3
3,221,secado,57.923,56.301,2
3,222,aserradero,199.37800000000001,99.087,8
3,222,bano,29.384999999999998,29.189,2
3,222,drymill,29.99,28.629,1
3,222,secado,29.701,28.884,2
3,223,aserradero,29.305,14.308,1
3,223,secado,77.527,76.322,1
3,224,aserradero,99.798,49.539,5
3,224,bano,30.064999999999998,29.551,2
3,224,drymill,76.781,72.09700000000001,2
3,224,impregnado,74.406,74.059,2
3,225,aserradero,296.131,149.744,10
3,225,bano,44.489,43.441,3
3,225,drymill,74.506,70.729,2
3,225,impregnado,72.79599999999999,71.697,2
3,225,secado,75.195,74.501,1
3,226,aserradero,238.131,119.065,8
3,226,bano,75.557,73.595,5
3,226,drymill,73.654,68.68100000000001,2
3,226,impregnado,35.911,34.739,1
3,226,secado,75.636,72.787,1
3,227,aserradero,225.94,114.07,9
3,227,bano,19.886,19.624,2
3,227,impregnado,36.167,36.008,1
3,228,aserradero,221.208,109.876,8
3,228,bano,15.697,15.697,1
3,228,drymill,75.182,72.475,2
3,228,impregnado,74.19999999999999,72.012,2
3,228,secado,81.313,76.92,1
3,229,aserradero,90.776,45.618,3
3,229,bano,29.669,29.195,2
3,229,drymill,76.041,72.866,2
3,229,secado,83.028,79.112,1
3,230,aserradero,29.213,14.436,1
3,230,impregnado,73.881,73.881,2
3,231,aserradero,263.769,131.423,9
3,231,bano,30.619,30.076,2
3,231,drymill,78.155,73.413,2
3,231,impregnado,70.782,70.071,2
3,231,secado,77.736,77.244,1
3,232,aserradero,294.617,148.118,10
3,232,bano,44.735,44.598,3
3,232,drymill,75.418,72.06700000000001,2
3,232,impregnado,73.917,71.62,2
3,232,secado,79.532,78.167,1
3,233,aserradero,117.936,58.987,4
3,233,bano,13.917,13.917,1
3,233,drymill,73.23599999999999,69.529,2
3,233,impregnado,38.713,38.532,1
3,233,secado,83.61,79.087,1
3,234,aserradero,120.891,59.754,4
3,234,bano,14.602,14.483,1
3,234,drymill,72.234,69.28399999999999,3
3,234,impregnado,101.84100000000001,99.861,4
3,234,secado,75.359,71.858,2
3,235,aserradero,271.144,136.55,9
3,235,bano,61.921,61.004999999999995,4
3,235,drymill,14.234,13.276,1
3,235,impregnado,13.919,13.919,1
3,235,secado,15.182,14.516,1
3,236,aserradero,186.359,93.843,6
3,236,bano,59.949,59.298,4
3,236,drymill,81.56800000000001,78.857,2
3,236,secado,79.843,77.73,1
3,237,aserradero,29.706,14.663,1
3,237,secado,85.345,81.562,1
3,238,aserradero,273.308,135.883,9
3,238,bano,43.652,43.208,3
3,238,drymill,75.628,72.84,2
3,239,aserradero,242.595,119.833,8
3,239,bano,15.082,14.804,1
3,239,drymill,78.423,74.54599999999999,2
3,239,secado,74.287,73.379,1
3,240,aserradero,212.51,106.222,7
3,240,bano,14.175,14.057,1
3,240,drymill,77.658,73.503,2
3,240,secado,84.457,83.362,1
3,241,aserradero,90.742,45.111000000000004,3
3,241,bano,14.561,14.266,1
3,241,drymill,40.746,38.444,1
3,241,secado,74.318,71.2,1
3,242,aserradero,183.996,92.30199999999999,6
3,242,bano,43.275,42.784,3
3,242,drymill,36.638,35.182,1
3,243,aserradero,273.29,137.686,9
3,243,bano,75.426,74.81,5
3,243,drymill,74.077,69.602,2
3,243,secado,81.127,78.821,1
3,244,aserradero,28.022,13.877,1
3,244,secado,82.511,79.245,1
3,245,aserradero,277.708,139.49099999999999,9
3,245,bano,76.44,75.107,5
3,245,drymill,78.062,75.509,2
